time,temperature_2m,relative_humidity_2m,vapour_pressure_deficit_kpa,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,shortwave_radiation,et0_fao_evapotranspiration_mm,precipitation_mm
2015-01-13T02:00:00,13.0,84,0.23964334444111615,14.4,0.276,0.0,0.0,0.0
2015-01-13T03:00:00,12.7,83,0.24966717512920306,14.0,0.276,0.0,0.0,0.0
2015-01-13T04:00:00,11.9,85,0.2090013266797264,13.4,0.276,0.0,0.0,0.0
2015-01-13T05:00:00,11.8,84,0.22146780530948681,13.2,0.276,0.0,0.0,0.0
2015-01-13T06:00:00,11.4,82,0.24264503480942778,12.8,0.277,0.0,0.0,0.0
2015-01-13T07:00:00,10.8,82,0.23316553555087424,12.4,0.277,7.0,0.01,0.0
2015-01-13T08:00:00,14.3,79,0.3422987275785572,14.1,0.277,164.0,0.08,0.0
2015-01-13T09:00:00,19.0,54,1.0108009289873419,18.5,0.277,411.0,0.24,0.0
2015-01-13T10:00:00,20.2,51,1.1600199717766015,20.3,0.276,655.0,0.42,0.0
2015-01-13T11:00:00,21.4,46,1.376336123174911,22.1,0.274,788.0,0.53,0.0
2015-01-13T12:00:00,22.6,42,1.5904647185658358,23.8,0.272,954.0,0.65,0.0
2015-01-13T13:00:00,23.3,39,1.7451008891094815,24.6,0.27,853.0,0.6,0.0
2015-01-13T14:00:00,23.3,39,1.7451008891094815,24.7,0.269,753.0,0.54,0.0
2015-01-13T15:00:00,23.7,39,1.787670498558822,25.2,0.267,774.0,0.55,0.0
2015-01-13T16:00:00,23.1,41,1.6676203686705988,24.6,0.266,549.0,0.4,0.0
2015-01-13T17:00:00,21.8,47,1.3842921102773451,23.3,0.265,304.0,0.24,0.0
2015-01-13T18:00:00,20.5,54,1.1093549890119165,21.8,0.265,137.0,0.12,0.0
2015-01-13T19:00:00,19.3,63,0.8283775061298839,20.4,0.265,23.0,0.03,0.0
2015-01-13T20:00:00,17.8,68,0.6522164272531779,18.9,0.265,0.0,0.0,0.0
2015-01-13T21:00:00,16.1,73,0.4940819759951531,17.5,0.265,0.0,0.0,0.0
2015-01-13T22:00:00,16.2,80,0.3683290260835585,16.5,0.265,0.0,0.0,0.0
2015-01-13T23:00:00,14.3,84,0.2607990305360437,15.6,0.265,0.0,0.0,0.0
2015-01-14T00:00:00,13.2,86,0.21244702116479514,15.0,0.265,0.0,0.0,0.0
2015-01-14T01:00:00,12.2,86,0.1989635509377006,14.3,0.266,0.0,0.0,0.0
2015-01-14T02:00:00,12.3,83,0.24319373875007544,14.1,0.266,0.0,0.0,0.0
2015-01-14T03:00:00,12.1,83,0.24001265252225243,13.8,0.266,0.0,0.0,0.0
2015-01-14T04:00:00,12.1,82,0.25413104384709084,13.7,0.266,0.0,0.0,0.0
2015-01-14T05:00:00,11.4,83,0.22916475509779288,13.2,0.266,0.0,0.0,0.0
2015-01-14T06:00:00,10.5,84,0.20315470260706942,12.6,0.266,0.0,0.0,0.0
2015-01-14T07:00:00,9.9,83,0.2073588943103366,12.1,0.266,7.0,0.0,0.0
2015-01-14T08:00:00,13.5,77,0.35591746583927525,13.7,0.266,173.0,0.08,0.0
2015-01-14T09:00:00,18.7,42,1.2508291484438843,17.9,0.266,421.0,0.26,0.0
2015-01-14T10:00:00,20.2,38,1.4677803724520264,19.8,0.265,694.0,0.44,0.0
2015-01-14T11:00:00,21.7,34,1.7133401961853956,22.0,0.264,891.0,0.59,0.0
2015-01-14T12:00:00,23.0,33,1.882323207006036,23.9,0.262,1018.0,0.7,0.0
2015-01-14T13:00:00,23.8,31,2.0343161704652384,25.2,0.259,1019.0,0.71,0.0
2015-01-14T14:00:00,24.2,31,2.0837488145966354,25.9,0.257,953.0,0.67,0.0
2015-01-14T15:00:00,24.4,31,2.108855730581565,26.3,0.255,913.0,0.64,0.0
2015-01-14T16:00:00,24.1,31,2.0712934355967803,26.0,0.254,700.0,0.49,0.0
2015-01-14T17:00:00,23.3,33,1.9167501568907417,24.9,0.253,481.0,0.34,0.0
2015-01-14T18:00:00,22.0,37,1.6656766510926626,23.3,0.252,250.0,0.16,0.0
2015-01-14T19:00:00,19.8,45,1.2702185372199308,21.1,0.252,41.0,0.0,0.0
2015-01-14T20:00:00,17.7,47,1.0734493964674225,19.1,0.252,0.0,0.01,0.0
2015-01-14T21:00:00,16.3,47,0.9823140040790418,17.8,0.252,0.0,0.04,0.0
2015-01-14T22:00:00,15.3,52,0.834510669821413,16.8,0.252,0.0,0.04,0.0
2015-01-14T23:00:00,14.5,50,0.8256095777723383,15.9,0.252,0.0,0.05,0.0
2015-01-15T00:00:00,13.9,49,0.8100127757562761,15.3,0.252,0.0,0.06,0.0
2015-01-15T01:00:00,13.5,47,0.8201576386731126,14.7,0.252,0.0,0.06,0.0
2015-01-15T02:00:00,13.0,44,0.8387517055439064,14.2,0.252,0.0,0.06,0.0
2015-01-15T03:00:00,12.4,42,0.8351935908241365,13.7,0.252,0.0,0.06,0.0
2015-01-15T04:00:00,11.9,43,0.7942050413829603,13.2,0.252,0.0,0.06,0.0
2015-01-15T05:00:00,11.2,46,0.7183447673041031,12.7,0.252,0.0,0.05,0.0
2015-01-15T06:00:00,10.4,50,0.6306337965171085,12.1,0.252,0.0,0.04,0.0
2015-01-15T07:00:00,10.0,57,0.5280239263159328,11.6,0.252,8.0,0.03,0.0
2015-01-15T08:00:00,13.3,60,0.6109670851610666,13.3,0.252,179.0,0.1,0.0
2015-01-15T09:00:00,19.1,38,1.3709065730837149,17.4,0.252,448.0,0.28,0.0
2015-01-15T10:00:00,21.1,33,1.67655624617764,19.7,0.251,691.0,0.45,0.0
2015-01-15T11:00:00,22.7,29,1.9587917548863198,22.0,0.25,890.0,0.6,0.0
2015-01-15T12:00:00,23.9,28,2.1355590253403576,24.1,0.248,1021.0,0.7,0.0
2015-01-15T13:00:00,24.8,27,2.285071710098512,25.7,0.246,1074.0,0.75,0.0
2015-01-15T14:00:00,25.3,27,2.3541241412191103,26.7,0.244,1049.0,0.74,0.0
2015-01-15T15:00:00,25.4,27,2.368150833855834,27.1,0.242,935.0,0.66,0.0
2015-01-15T16:00:00,25.2,28,2.3081128148992955,26.8,0.241,751.0,0.53,0.0
2015-01-15T17:00:00,24.3,30,2.126650200655081,25.8,0.24,512.0,0.36,0.0
2015-01-15T18:00:00,22.7,37,1.738082824758284,24.0,0.24,259.0,0.17,0.0
2015-01-15T19:00:00,20.6,48,1.261807202295131,21.6,0.24,42.0,0.01,0.0
2015-01-15T20:00:00,18.0,55,0.9287951411972182,19.5,0.24,0.0,0.0,0.0
2015-01-15T21:00:00,15.6,59,0.7266624633864285,17.7,0.24,0.0,0.0,0.0
2015-01-15T22:00:00,18.9,51,1.070023702317961,16.5,0.24,0.0,0.0,0.0
2015-01-15T23:00:00,16.4,59,0.7647591062168125,15.4,0.24,0.0,0.0,0.0
2015-01-16T00:00:00,13.7,66,0.533034105530343,14.6,0.24,0.0,0.0,0.0
2015-01-16T01:00:00,12.4,66,0.48959624289690745,14.0,0.24,0.0,0.01,0.0
2015-01-16T02:00:00,11.7,64,0.4950210334694142,13.5,0.241,0.0,0.02,0.0
2015-01-16T03:00:00,11.1,62,0.5021568897378496,13.1,0.241,0.0,0.02,0.0
2015-01-16T04:00:00,11.0,59,0.5382127970333895,12.8,0.241,0.0,0.03,0.0
2015-01-16T05:00:00,10.4,59,0.517119713144029,12.3,0.241,0.0,0.03,0.0
2015-01-16T06:00:00,10.1,61,0.48212405374841766,11.9,0.241,0.0,0.02,0.0
2015-01-16T07:00:00,9.8,68,0.387712648511536,11.6,0.241,7.0,0.01,0.0
2015-01-16T08:00:00,13.3,71,0.4429511367417733,13.3,0.241,162.0,0.08,0.0
2015-01-16T09:00:00,19.8,40,1.3856929496944699,18.1,0.241,425.0,0.27,0.0
2015-01-16T10:00:00,21.3,34,1.6719152876209218,20.2,0.24,639.0,0.41,0.0
2015-01-16T11:00:00,22.8,32,1.8874292387813472,22.5,0.239,845.0,0.57,0.0
2015-01-16T12:00:00,24.0,30,2.0887422340158914,24.5,0.238,1001.0,0.69,0.0
2015-01-16T13:00:00,24.7,29,2.209243036892539,25.6,0.236,936.0,0.66,0.0
2015-01-16T14:00:00,25.3,28,2.3218758653119993,26.3,0.234,866.0,0.61,0.0
2015-01-16T15:00:00,25.0,28,2.28079995660493,26.0,0.233,664.0,0.47,0.0
2015-01-16T16:00:00,24.3,30,2.126650200655081,25.0,0.232,454.0,0.34,0.0
2015-01-16T17:00:00,23.3,33,1.9167501568907417,23.7,0.232,292.0,0.23,0.0
2015-01-16T18:00:00,22.1,43,1.5162509210054618,22.4,0.232,152.0,0.11,0.0
2015-01-16T19:00:00,20.5,48,1.254053465839558,20.8,0.232,37.0,0.0,0.0
2015-01-16T20:00:00,18.3,57,0.9043953864832027,19.0,0.232,0.0,0.0,0.0
2015-01-16T21:00:00,15.8,60,0.7180753126746874,17.3,0.232,0.0,0.0,0.0
2015-01-16T22:00:00,15.8,62,0.682171547040953,16.5,0.232,0.0,0.0,0.0
2015-01-16T23:00:00,14.5,64,0.5944388959960836,15.8,0.232,0.0,0.01,0.0
2015-01-17T00:00:00,13.6,62,0.5918797696032959,15.0,0.232,0.0,0.02,0.0
2015-01-17T01:00:00,13.0,61,0.5841306520752205,14.4,0.232,0.0,0.03,0.0
2015-01-17T02:00:00,12.5,60,0.5797924499313806,14.0,0.232,0.0,0.03,0.0
2015-01-17T03:00:00,11.9,61,0.5434034493672886,13.4,0.233,0.0,0.03,0.0
2015-01-17T04:00:00,11.3,63,0.49547519897794373,13.0,0.233,0.0,0.03,0.0
2015-01-17T05:00:00,10.9,63,0.48248508845865845,12.5,0.233,0.0,0.03,0.0
2015-01-17T06:00:00,10.7,64,0.463235359738984,12.2,0.233,0.0,0.03,0.0
2015-01-17T07:00:00,10.4,69,0.39099295384060734,11.8,0.233,7.0,0.02,0.0
2015-01-17T08:00:00,13.8,71,0.45761263670339264,13.6,0.233,166.0,0.09,0.0
2015-01-17T09:00:00,19.9,40,1.3943074582927155,18.2,0.233,429.0,0.28,0.0
2015-01-17T10:00:00,21.4,33,1.707676300976278,20.4,0.232,674.0,0.44,0.0
2015-01-17T11:00:00,22.8,30,1.9429418634513869,22.3,0.231,827.0,0.56,0.0
2015-01-17T12:00:00,24.1,28,2.161349671927075,24.4,0.23,1016.0,0.7,0.0
2015-01-17T13:00:00,25.1,27,2.3262879064096667,26.1,0.228,1072.0,0.75,0.0
2015-01-17T14:00:00,25.6,27,2.396422953937158,27.1,0.227,1010.0,0.71,0.0
2015-01-17T15:00:00,25.8,27,2.4249888456942856,27.3,0.225,860.0,0.61,0.0
2015-01-17T16:00:00,25.2,28,2.3081128148992955,26.5,0.224,621.0,0.46,0.0
2015-01-17T17:00:00,24.0,32,2.0290638844725803,25.1,0.224,378.0,0.3,0.0
2015-01-17T18:00:00,22.6,39,1.6727301350433788,23.5,0.223,208.0,0.16,0.0
2015-01-17T19:00:00,20.6,50,1.2132761560530105,21.6,0.223,36.0,0.04,0.0
2015-01-17T20:00:00,19.3,55,1.0074861561039128,19.8,0.223,0.0,0.01,0.0
2015-01-17T21:00:00,19.3,53,1.0522633185974202,18.0,0.224,0.0,0.0,0.0
2015-01-17T22:00:00,18.8,55,0.9765561786811331,16.6,0.224,0.0,0.0,0.0
2015-01-17T23:00:00,17.7,58,0.8506580122949388,15.5,0.224,0.0,0.0,0.0
2015-01-18T00:00:00,14.3,70,0.4889981822550819,14.6,0.224,0.0,0.0,0.0
2015-01-18T01:00:00,12.6,73,0.3939376136936859,13.9,0.224,0.0,0.0,0.0
2015-01-18T02:00:00,11.8,72,0.3875686592916019,13.4,0.224,0.0,0.01,0.0
2015-01-18T03:00:00,11.1,72,0.37001033980683656,12.9,0.225,0.0,0.01,0.0
2015-01-18T04:00:00,10.6,71,0.3706826129051373,12.5,0.225,0.0,0.01,0.0
2015-01-18T05:00:00,10.2,71,0.3609099750628569,12.1,0.225,0.0,0.01,0.0
2015-01-18T06:00:00,9.9,71,0.3537298785293977,11.8,0.225,0.0,0.01,0.0
2015-01-18T07:00:00,9.5,74,0.30872933951050185,11.4,0.225,6.0,0.01,0.0
2015-01-18T08:00:00,14.0,71,0.46359540923333464,13.4,0.225,166.0,0.09,0.0
2015-01-18T09:00:00,20.3,42,1.3815944156211937,18.4,0.225,430.0,0.27,0.0
2015-01-18T10:00:00,22.0,37,1.6656766510926626,21.0,0.225,680.0,0.44,0.0
2015-01-18T11:00:00,23.4,34,1.899565987940518,23.2,0.224,879.0,0.6,0.0
2015-01-18T12:00:00,24.6,32,2.103295304075329,25.2,0.222,997.0,0.69,0.0
2015-01-18T13:00:00,25.2,31,2.211941447611825,26.0,0.221,915.0,0.65,0.0
2015-01-18T14:00:00,25.1,31,2.1988200759214656,26.1,0.22,744.0,0.55,0.0
2015-01-18T15:00:00,25.1,32,2.1669531182994155,26.2,0.219,704.0,0.52,0.0
2015-01-18T16:00:00,24.9,32,2.141291221883497,25.9,0.218,562.0,0.42,0.0
2015-01-18T17:00:00,24.3,34,2.0051273320462193,24.8,0.218,355.0,0.28,0.0
2015-01-18T18:00:00,23.1,40,1.6958851206819645,23.4,0.218,175.0,0.14,0.0
2015-01-18T19:00:00,21.4,50,1.2743852992360285,21.6,0.218,35.0,0.05,0.0
2015-01-18T20:00:00,20.9,50,1.2358850223113214,20.0,0.218,0.0,0.03,0.0
2015-01-18T21:00:00,20.4,50,1.1984052052226897,18.4,0.218,0.0,0.01,0.0
2015-01-18T22:00:00,19.4,59,0.9236607108607389,17.5,0.218,0.0,0.0,0.0
2015-01-18T23:00:00,19.4,58,0.9461890208817325,17.0,0.218,0.0,0.0,0.0
2015-01-19T00:00:00,18.9,59,0.895325955000743,16.6,0.218,0.0,0.0,0.0
2015-01-19T01:00:00,18.3,61,0.8202655830894164,16.2,0.218,0.0,0.01,0.0
2015-01-19T02:00:00,17.9,62,0.7793979432243464,16.0,0.219,0.0,0.01,0.0
2015-01-19T03:00:00,16.6,66,0.6423117233981195,15.6,0.219,0.0,0.01,0.0
2015-01-19T04:00:00,15.5,70,0.528306869436028,15.2,0.219,0.0,0.01,0.0
2015-01-19T05:00:00,14.0,73,0.4316233120448288,14.6,0.219,0.0,0.0,0.0
2015-01-19T06:00:00,13.0,76,0.35946501666167413,14.1,0.219,0.0,0.0,0.0
2015-01-19T07:00:00,11.8,79,0.29067649446870136,13.4,0.219,6.0,0.0,0.0
2015-01-19T08:00:00,15.7,74,0.46377131612335515,15.2,0.22,159.0,0.08,0.0
2015-01-19T09:00:00,20.7,43,1.391680006751638,19.8,0.22,424.0,0.26,0.0
2015-01-19T10:00:00,21.8,40,1.5671231437102018,21.6,0.219,591.0,0.39,0.0
2015-01-19T11:00:00,23.1,37,1.780679376716063,23.5,0.218,805.0,0.55,0.0
2015-01-19T12:00:00,23.5,36,1.853139694661753,24.4,0.217,771.0,0.54,0.0
2015-01-19T13:00:00,23.7,36,1.8755887197994199,24.8,0.216,746.0,0.53,0.0
2015-01-19T14:00:00,24.3,35,1.974746614894004,25.6,0.215,775.0,0.55,0.0
2015-01-19T15:00:00,24.6,34,2.041433677484878,25.9,0.215,651.0,0.47,0.0
2015-01-19T16:00:00,24.2,35,1.9629517818663957,25.1,0.214,414.0,0.31,0.0
2015-01-19T17:00:00,23.4,38,1.7844407765501837,24.1,0.214,288.0,0.22,0.0
2015-01-19T18:00:00,22.0,46,1.427722843793711,22.9,0.214,159.0,0.13,0.0
2015-01-19T19:00:00,20.5,57,1.037005750598096,21.4,0.214,23.0,0.05,0.0
2015-01-19T20:00:00,19.4,63,0.8335474707767643,20.1,0.214,0.0,0.01,0.0
2015-01-19T21:00:00,19.2,64,0.8009860026016198,19.0,0.214,0.0,0.0,0.0
2015-01-19T22:00:00,18.9,60,0.8734887365860907,17.6,0.214,0.0,0.0,0.0
2015-01-19T23:00:00,17.9,65,0.7178665266540032,16.9,0.214,0.0,0.0,0.0
2015-01-20T00:00:00,18.0,64,0.7430361129577746,16.4,0.214,0.0,0.0,0.0
2015-01-20T01:00:00,18.2,64,0.7524316083916689,16.0,0.214,0.0,0.0,0.0
2015-01-20T02:00:00,17.4,67,0.6558410723377046,15.5,0.215,0.0,0.0,0.0
2015-01-20T03:00:00,16.7,70,0.5703585926621809,15.1,0.215,0.0,0.0,0.0
2015-01-20T04:00:00,16.1,72,0.5123813084394181,15.0,0.215,0.0,0.0,0.0
2015-01-20T05:00:00,15.3,76,0.4172553349107065,14.6,0.215,0.0,0.0,0.0
2015-01-20T06:00:00,13.8,82,0.2840354296779679,14.3,0.215,0.0,0.0,0.0
2015-01-20T07:00:00,13.2,85,0.22762180839085194,14.1,0.215,3.0,0.01,0.0
2015-01-20T08:00:00,15.9,79,0.37940807709687796,15.2,0.215,97.0,0.06,0.0
2015-01-20T09:00:00,18.9,61,0.8516515181714385,18.9,0.216,269.0,0.17,0.0
2015-01-20T10:00:00,21.0,49,1.2683727526087534,21.5,0.215,577.0,0.38,0.0
2015-01-20T11:00:00,21.9,45,1.4453223643501614,23.0,0.215,690.0,0.47,0.0
2015-01-20T12:00:00,22.6,43,1.5630429130733212,24.3,0.214,799.0,0.55,0.0
2015-01-20T13:00:00,22.6,45,1.5081993020882924,24.9,0.213,722.0,0.51,0.0
2015-01-20T14:00:00,21.7,49,1.3239446970523512,24.8,0.212,570.0,0.41,0.0
2015-01-20T15:00:00,20.6,53,1.1404795866898298,24.3,0.214,466.0,0.33,0.4
2015-01-20T16:00:00,17.1,65,0.6825151420704012,22.5,0.219,245.0,0.17,1.1
2015-01-20T17:00:00,13.6,88,0.1869094009273566,20.2,0.246,112.0,0.08,3.6
2015-01-20T18:00:00,12.4,89,0.15839878446664654,18.2,0.286,21.0,0.04,2.2
2015-01-20T19:00:00,12.8,89,0.1626116937767609,17.2,0.319,1.0,0.03,2.1
2015-01-20T20:00:00,13.0,88,0.17973250833083707,16.5,0.349,0.0,0.0,1.6
2015-01-20T21:00:00,12.8,89,0.1626116937767609,15.9,0.359,0.0,0.0,0.4
2015-01-20T22:00:00,13.0,85,0.2246656354135464,15.6,0.358,0.0,0.0,0.0
2015-01-20T23:00:00,12.8,86,0.20696033753405937,15.2,0.358,0.0,0.0,0.0
2015-01-21T00:00:00,13.0,87,0.19471021735840685,15.2,0.357,0.0,0.0,0.0
2015-01-21T01:00:00,12.8,90,0.14782881252432808,15.0,0.357,0.0,0.0,0.0
2015-01-21T02:00:00,12.3,90,0.14305514044122078,14.6,0.356,0.0,0.0,0.0
2015-01-21T03:00:00,12.1,86,0.19765747854773727,14.0,0.355,0.0,0.0,0.0
2015-01-21T04:00:00,11.6,85,0.20489937683567197,13.5,0.355,0.0,0.0,0.0
2015-01-21T05:00:00,11.0,85,0.19690712086587422,13.1,0.354,0.0,0.0,0.0
2015-01-21T06:00:00,10.5,87,0.1650631958682439,12.8,0.354,0.0,0.0,0.0
2015-01-21T07:00:00,10.0,88,0.1473555143207254,12.4,0.353,5.0,0.0,0.0
2015-01-21T08:00:00,13.9,89,0.1747086379082164,14.1,0.353,133.0,0.06,0.0
2015-01-21T09:00:00,18.1,64,0.7477209427432447,18.3,0.352,367.0,0.22,0.0
2015-01-21T10:00:00,19.5,62,0.8614144383725716,19.3,0.352,598.0,0.38,0.0
2015-01-21T11:00:00,20.8,57,1.0563450202107956,21.6,0.349,807.0,0.53,0.0
2015-01-21T12:00:00,21.4,56,1.1214590633277048,22.8,0.347,832.0,0.56,0.1
2015-01-21T13:00:00,21.7,55,1.1681864973991334,23.6,0.344,828.0,0.56,0.1
2015-01-21T14:00:00,21.7,55,1.1681864973991334,23.7,0.343,728.0,0.5,0.3
2015-01-21T15:00:00,21.2,56,1.1077978965197302,23.8,0.35,680.0,0.46,2.6
2015-01-21T16:00:00,21.1,58,1.0509755573053865,23.1,0.35,510.0,0.35,0.2
2015-01-21T17:00:00,19.9,66,0.7901075596992053,22.0,0.351,298.0,0.21,0.4
2015-01-21T18:00:00,18.7,73,0.5822825346204288,20.8,0.352,188.0,0.12,0.5
2015-01-21T19:00:00,17.5,80,0.39999739497999004,19.3,0.352,35.0,0.02,0.2
2015-01-21T20:00:00,16.4,88,0.22383193352687195,18.2,0.352,0.0,0.0,0.0
2015-01-21T21:00:00,15.3,93,0.12169947268228933,17.3,0.351,0.0,0.0,0.0
2015-01-21T22:00:00,15.0,94,0.10232077392694643,16.2,0.351,0.0,0.0,0.0
2015-01-21T23:00:00,14.8,96,0.06734046112132365,15.7,0.351,0.0,0.0,0.0
2015-01-22T00:00:00,14.4,96,0.06562305756993769,15.2,0.35,0.0,0.0,0.0
2015-01-22T01:00:00,13.5,96,0.061898689711178366,14.6,0.35,0.0,0.0,0.0
2015-01-22T02:00:00,12.5,98,0.028989622496569053,14.5,0.349,0.0,0.0,0.0
2015-01-22T03:00:00,12.2,98,0.028423364419671537,14.4,0.349,0.0,0.0,0.0
2015-01-22T04:00:00,11.7,99,0.013750584263039295,14.1,0.348,0.0,0.0,0.0
2015-01-22T05:00:00,11.6,98,0.02731991691142295,14.0,0.348,0.0,0.0,0.0
2015-01-22T06:00:00,11.5,97,0.04070957341137202,13.8,0.348,0.0,0.0,0.0
2015-01-22T07:00:00,11.5,96,0.054279431215162696,13.7,0.347,5.0,0.0,0.0
2015-01-22T08:00:00,14.0,90,0.15986048594252913,15.0,0.347,119.0,0.06,0.0
2015-01-22T09:00:00,16.4,78,0.4103585447992652,17.2,0.346,296.0,0.17,0.0
2015-01-22T10:00:00,18.4,68,0.6772719380378496,19.1,0.346,537.0,0.34,0.1
2015-01-22T11:00:00,20.4,59,0.9826922682826056,21.6,0.343,818.0,0.53,0.1
2015-01-22T12:00:00,21.7,53,1.2201058972835392,23.4,0.34,917.0,0.61,0.2
2015-01-22T13:00:00,22.1,52,1.2768428808467045,24.2,0.337,869.0,0.59,0.1
2015-01-22T14:00:00,22.0,53,1.2426476603389705,24.3,0.335,808.0,0.55,0.1
2015-01-22T15:00:00,21.7,55,1.1681864973991334,24.3,0.334,760.0,0.51,0.0
2015-01-22T16:00:00,20.9,59,1.0134257182952835,23.6,0.333,573.0,0.38,0.2
2015-01-22T17:00:00,20.3,62,0.9051825481656095,22.8,0.332,426.0,0.28,0.0
2015-01-22T18:00:00,19.3,68,0.7164345998961158,21.6,0.331,240.0,0.15,0.0
2015-01-22T19:00:00,17.8,76,0.48916232043988345,19.9,0.331,35.0,0.03,0.0
2015-01-22T20:00:00,16.7,84,0.30419124941982983,18.6,0.33,0.0,0.0,0.0
2015-01-22T21:00:00,16.1,87,0.2378913217754441,17.5,0.33,0.0,0.0,0.0
2015-01-22T22:00:00,14.6,93,0.11633456665553782,16.5,0.33,0.0,0.0,0.0
2015-01-22T23:00:00,13.6,95,0.07787891705306532,15.6,0.33,0.0,0.0,0.0
2015-01-23T00:00:00,13.2,96,0.06069914890422723,15.0,0.33,0.0,0.0,0.0
2015-01-23T01:00:00,13.5,96,0.061898689711178366,14.9,0.33,0.0,0.0,0.0
2015-01-23T02:00:00,13.3,97,0.04582253138708003,14.9,0.329,0.0,0.0,0.0
2015-01-23T03:00:00,13.0,96,0.05991083611027908,14.5,0.329,0.0,0.0,0.0
2015-01-23T04:00:00,12.2,95,0.07105841104917884,14.2,0.329,0.0,0.0,0.0
2015-01-23T05:00:00,11.8,95,0.06920868915921469,14.1,0.329,0.0,0.0,0.0
2015-01-23T06:00:00,11.1,95,0.06607327496550658,13.6,0.329,0.0,0.0,0.0
2015-01-23T07:00:00,10.8,94,0.0777218451836248,13.3,0.329,4.0,0.0,0.0
2015-01-23T08:00:00,13.6,85,0.2336367511591958,14.5,0.328,146.0,0.06,0.0
2015-01-23T09:00:00,17.4,67,0.6558410723377046,17.8,0.328,392.0,0.23,0.0
2015-01-23T10:00:00,19.1,64,0.796010268242157,20.0,0.326,593.0,0.38,0.0
2015-01-23T11:00:00,20.7,57,1.0498638647424638,22.1,0.324,804.0,0.53,0.0
2015-01-23T12:00:00,22.0,51,1.295526284183182,23.7,0.321,876.0,0.59,0.0
2015-01-23T13:00:00,22.4,50,1.3545412026080588,24.4,0.318,823.0,0.57,0.1
2015-01-23T14:00:00,22.8,48,1.4433282414210304,25.1,0.316,851.0,0.59,0.2
2015-01-23T15:00:00,22.8,48,1.4433282414210304,25.2,0.313,772.0,0.53,0.0
2015-01-23T16:00:00,21.8,51,1.279817234029998,24.6,0.312,604.0,0.41,0.4
2015-01-23T17:00:00,20.8,59,1.007212693689363,23.4,0.311,370.0,0.26,0.0
2015-01-23T18:00:00,19.4,68,0.720905920671796,21.8,0.311,140.0,0.11,0.0
2015-01-23T19:00:00,18.2,75,0.5225219502719923,20.2,0.311,35.0,0.03,0.0
2015-01-23T20:00:00,16.9,83,0.32733221241922467,18.9,0.31,0.0,0.0,0.0
2015-01-23T21:00:00,15.6,91,0.15951127245067936,17.8,0.31,0.0,0.0,0.0
2015-01-23T22:00:00,14.5,95,0.0825609577772339,16.9,0.31,0.0,0.0,0.0
2015-01-23T23:00:00,13.7,96,0.06270989476827571,16.2,0.31,0.0,0.0,0.0
2015-01-24T00:00:00,13.3,96,0.061096708516106706,15.6,0.31,0.0,0.0,0.0
2015-01-24T01:00:00,13.9,96,0.06353041378480602,15.7,0.311,0.0,0.0,0.1
2015-01-24T02:00:00,14.1,96,0.06436033756701587,15.7,0.311,0.0,0.0,0.1
2015-01-24T03:00:00,13.9,96,0.06353041378480602,15.5,0.311,0.0,0.0,0.1
2015-01-24T04:00:00,13.8,95,0.07889873046610224,15.4,0.311,0.0,0.0,0.0
2015-01-24T05:00:00,13.0,95,0.07488854513784884,15.0,0.311,0.0,0.0,0.0
2015-01-24T06:00:00,12.7,93,0.1028041309355541,14.6,0.311,0.0,0.0,0.0
2015-01-24T07:00:00,11.4,93,0.09436195798144405,13.8,0.311,4.0,0.0,0.0
2015-01-24T08:00:00,14.2,84,0.2591154192680597,15.0,0.311,146.0,0.07,0.0
2015-01-24T09:00:00,18.2,61,0.8151342424243081,18.8,0.31,412.0,0.24,0.0
2015-01-24T10:00:00,19.9,53,1.0922075089959604,20.5,0.309,669.0,0.42,0.0
2015-01-24T11:00:00,21.4,46,1.376336123174911,22.3,0.307,786.0,0.52,0.0
2015-01-24T12:00:00,22.5,40,1.6353525639632756,23.9,0.304,915.0,0.63,0.0
2015-01-24T13:00:00,23.0,38,1.7418513258861827,24.7,0.302,850.0,0.59,0.0
2015-01-24T14:00:00,23.5,37,1.8241843869326633,25.7,0.299,933.0,0.65,0.3
2015-01-24T15:00:00,23.5,37,1.8241843869326633,25.8,0.297,792.0,0.55,0.2
2015-01-24T16:00:00,22.7,41,1.627728359694266,25.3,0.296,638.0,0.44,0.2
2015-01-24T17:00:00,21.4,49,1.299873005220749,24.0,0.295,366.0,0.27,0.0
2015-01-24T18:00:00,20.1,58,0.9881739541758463,22.6,0.294,239.0,0.17,0.0
2015-01-24T19:00:00,18.4,69,0.6561071899741671,20.7,0.294,44.0,0.03,0.0
2015-01-24T20:00:00,16.8,80,0.3826611389018243,19.1,0.294,0.0,0.0,0.0
2015-01-24T21:00:00,15.0,90,0.17053462321157717,17.8,0.294,0.0,0.0,0.0
2015-01-24T22:00:00,13.9,92,0.12706082756961187,16.7,0.294,0.0,0.0,0.0
2015-01-24T23:00:00,13.1,93,0.10553175813334695,15.8,0.294,0.0,0.0,0.0
2015-01-25T00:00:00,12.8,94,0.08869728751459695,15.1,0.294,0.0,0.0,0.0
2015-01-25T01:00:00,12.6,94,0.08754169193193027,14.5,0.294,0.0,0.0,0.0
2015-01-25T02:00:00,11.6,95,0.06829979227855737,13.8,0.294,0.0,0.0,0.0
2015-01-25T03:00:00,11.2,95,0.0665134043800096,13.5,0.294,0.0,0.0,0.0
